datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,resolvedAddress,tz,tzOffset,queryCost,node,lat,lon,date
2025-12-28,1766854800,28.0,21.0,24.5,29.6,21.0,24.7,18.9,71.6,1.0,100.0,33.33,rain,0.0,0.0,19.1,35.3,13.0,1014.5,56.6,10.0,182.2,15.8,7.0,10.0,06:04:00,1766876640,17:28:46,1766917726,0.25,"type_21, type_42",Variablecloud with raindefinite.,rain,VVCR,obs,"12.2,108.8",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684286,12.2,108.8,2025-12-28
2025-12-29,1766941200,27.0,22.0,24.7,28.4,22.0,25.0,19.0,71.1,0.4,100.0,16.67,rain,0.0,0.0,7.6,33.5,19.4,1013.5,56.0,10.0,167.8,14.6,6.0,10.0,06:04:26,1766963066,17:29:19,1767004159,0.32,"type_21, type_42",Variablecloud with raindefinite.,rain,VVCR,obs,"12.2,108.8",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684286,12.2,108.8,2025-12-29
2025-12-30,1767027600,28.0,21.0,24.8,28.8,21.0,24.9,17.6,65.4,0.0,0.0,0.0,rain,0.0,0.0,10.1,29.5,10.0,1012.5,61.7,10.0,222.0,19.1,8.0,10.0,06:04:51,1767049491,17:29:52,1767090592,0.35,type_42,Variablecloud.,partly-cloudy-day,VVCR,obs,"12.2,108.8",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684286,12.2,108.8,2025-12-30
2025-12-31,1767114000,28.0,20.0,24.4,28.5,20.0,24.4,16.5,62.3,0.0,0.0,0.0,,0.0,0.0,8.6,27.7,10.3,1011.3,56.4,10.0,255.0,22.1,9.0,10.0,06:05:16,1767135916,17:30:25,1767177025,0.39,type_42,Variablecloud.,partly-cloudy-day,VVCR,obs,"12.2,108.8",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684286,12.2,108.8,2025-12-31
2025-12-01,1764522000,30.0,24.0,26.5,36.1,24.0,28.5,24.1,87.5,5.5,100.0,62.5,rain,0.0,0.0,23.4,18.4,107.4,1010.7,57.6,8.4,169.1,14.6,7.0,30.0,05:49:04,1764542944,17:17:00,1764584220,0.37,"type_21, type_42",Variablecloud with rainallday.,rain,"VVCR,remote",obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-01
2025-12-02,1764608400,31.0,25.0,27.2,36.4,25.0,29.6,24.6,86.2,1.4,100.0,33.33,rain,0.0,0.0,15.8,16.6,88.4,1010.7,73.8,7.8,154.6,13.5,6.0,30.0,05:49:35,1764629375,17:17:15,1764670635,0.41,"type_21, type_42",Variablecloud with raindefinite.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-02
2025-12-03,1764694800,30.0,24.0,26.0,34.0,24.0,27.2,24.1,90.1,121.3,100.0,100.0,rain,0.0,0.0,32.4,18.4,135.1,1011.2,84.8,8.1,34.8,3.0,2.0,30.0,05:50:07,1764715807,17:17:30,1764757050,0.44,"type_21, type_42",Variablecloud with rainallday.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-03
2025-12-04,1764781200,28.0,26.0,26.6,31.8,26.0,28.0,23.4,82.5,12.8,100.0,83.33,rain,0.0,0.0,40.0,27.7,33.3,1013.7,70.6,10.0,162.5,14.1,7.0,10.0,05:50:39,1764802239,17:17:46,1764843466,0.47,"type_21, type_42",Variablecloud with rainallday.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-04
2025-12-05,1764867600,29.0,25.0,26.6,32.6,25.0,27.5,21.6,74.3,1.1,100.0,41.67,rain,0.0,0.0,52.6,33.5,12.3,1015.3,54.8,9.9,196.9,17.0,7.0,10.0,05:51:12,1764888672,17:18:03,1764929883,0.5,"type_21, type_42",Variablecloud with rainallday.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-05
2025-12-06,1764954000,29.0,24.0,26.3,30.7,24.0,26.7,20.0,68.8,0.3,100.0,8.33,rain,0.0,0.0,54.0,33.5,12.9,1014.8,49.8,10.6,199.1,17.2,8.0,10.0,05:51:44,1764975104,17:18:21,1765016301,0.54,"type_21, type_42",Clearingpm with rainam.,rain,"VVCR,remote",obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-06
2025-12-07,1765040400,29.0,24.0,25.9,29.8,24.0,26.2,18.1,62.9,0.5,100.0,20.83,rain,0.0,0.0,50.4,35.3,8.3,1014.3,56.8,10.0,193.0,16.5,7.0,10.0,05:52:17,1765061537,17:18:40,1765102720,0.57,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-07
2025-12-08,1765126800,28.0,24.0,25.4,29.6,24.0,25.7,19.1,68.6,0.0,0.0,0.0,rain,0.0,0.0,52.2,33.5,354.4,1013.4,70.6,9.7,183.0,15.8,7.0,10.0,05:52:49,1765147969,17:19:00,1765189140,0.61,type_42,Variablecloud.,partly-cloudy-day,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-08
2025-12-09,1765213200,27.0,23.0,25.0,28.7,23.0,25.2,20.7,77.1,5.5,100.0,54.17,rain,0.0,0.0,52.6,35.3,0.9,1012.8,78.4,9.8,92.1,7.9,4.0,10.0,05:53:22,1765234402,17:19:21,1765275561,0.64,"type_21, type_42",Variablecloud with raindefinite.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-09
2025-12-10,1765299600,26.0,23.0,24.8,26.0,23.0,24.8,23.3,91.2,31.3,100.0,100.0,rain,0.0,0.0,39.2,24.1,10.7,1011.9,89.5,7.5,87.2,7.5,4.0,10.0,05:53:55,1765320835,17:19:43,1765361983,0.67,"type_21, type_42",Variablecloud with rainallday.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-10
2025-12-11,1765386000,29.0,25.0,26.5,33.5,25.0,27.9,23.7,84.7,2.2,100.0,66.67,rain,0.0,0.0,35.3,24.1,19.1,1013.1,63.4,10.0,177.3,15.3,8.0,10.0,05:54:27,1765407267,17:20:05,1765448405,0.71,"type_21, type_42",Variablecloud with rainallday.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-11
2025-12-12,1765472400,30.0,25.0,26.5,33.2,25.0,27.4,22.2,77.6,1.3,100.0,33.33,rain,0.0,0.0,36.4,27.7,14.4,1012.6,58.5,10.0,180.4,15.6,6.0,10.0,05:55:00,1765493700,17:20:29,1765534829,0.75,"type_21, type_42",Variablecloud with rainallday.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-12
2025-12-13,1765558800,30.0,25.0,26.9,32.5,25.0,27.7,21.2,71.5,0.5,100.0,20.83,rain,0.0,0.0,48.6,29.5,7.1,1013.0,55.3,10.0,165.1,14.3,6.0,10.0,05:55:32,1765580132,17:20:53,1765621253,0.77,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-13
2025-12-14,1765645200,28.0,25.0,26.3,30.6,25.0,26.8,21.2,73.5,3.2,100.0,54.17,rain,0.0,0.0,59.4,37.1,14.3,1013.6,76.4,10.0,192.1,16.6,7.0,10.0,05:56:04,1765666564,17:21:18,1765707678,0.81,"type_21, type_42",Variablecloud with raindefinite.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-14
2025-12-15,1765731600,28.0,25.0,26.0,30.6,25.0,26.8,21.3,75.2,1.4,100.0,37.5,rain,0.0,0.0,51.8,35.3,11.9,1013.8,62.2,9.9,186.3,16.1,7.0,10.0,05:56:36,1765752996,17:21:43,1765794103,0.84,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-15
2025-12-16,1765818000,29.0,25.0,26.3,31.9,25.0,26.9,20.7,71.6,0.1,100.0,4.17,rain,0.0,0.0,43.9,29.5,5.3,1013.8,55.2,10.0,192.8,16.5,7.0,10.0,05:57:08,1765839428,17:22:10,1765880530,0.87,"type_21, type_42",Variablecloud with rainpm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-16
2025-12-17,1765904400,28.0,25.0,25.7,30.0,25.0,26.1,21.5,78.2,3.1,100.0,62.5,rain,0.0,0.0,47.5,33.5,6.7,1013.6,69.5,9.7,172.8,15.0,6.0,10.0,05:57:40,1765925860,17:22:37,1765966957,0.91,"type_21, type_42",Variablecloud with raindefinite.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-17
2025-12-18,1765990800,29.0,24.0,26.2,30.7,24.0,26.6,20.2,70.0,0.6,100.0,16.67,rain,0.0,0.0,51.1,33.5,0.2,1013.3,43.8,9.9,187.8,16.2,7.0,10.0,05:58:11,1766012291,17:23:04,1766053384,0.94,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-18
2025-12-19,1766077200,30.0,24.0,26.5,33.2,24.0,27.4,21.0,72.5,0.4,100.0,16.67,rain,0.0,0.0,42.5,29.5,7.7,1011.3,48.5,10.0,180.4,15.7,6.0,10.0,05:58:42,1766098722,17:23:33,1766139813,0.97,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-19
2025-12-20,1766163600,30.0,23.0,26.3,33.2,23.0,27.2,21.5,75.5,0.6,100.0,20.83,rain,0.0,0.0,43.9,27.7,14.1,1010.7,45.0,10.0,196.9,16.9,7.0,10.0,05:59:13,1766185153,17:24:01,1766226241,0.0,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-20
2025-12-21,1766250000,30.0,26.0,27.0,34.0,26.0,28.3,22.0,74.4,1.1,100.0,25.0,rain,0.0,0.0,48.6,31.7,11.3,1011.2,49.0,10.0,196.7,16.9,7.0,10.0,05:59:43,1766271583,17:24:31,1766312671,0.04,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-21
2025-12-22,1766336400,29.0,25.0,26.4,32.6,25.0,27.1,22.4,78.9,3.5,100.0,66.67,rain,0.0,0.0,53.6,35.3,11.1,1011.2,61.6,9.7,149.8,13.0,5.0,10.0,06:00:13,1766358013,17:25:01,1766399101,0.07,"type_21, type_42",Variablecloud with rainallday.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-22
2025-12-23,1766422800,30.0,25.0,26.8,33.2,25.0,27.7,21.3,72.3,0.7,100.0,20.83,rain,0.0,0.0,46.1,29.5,359.5,1011.0,62.4,10.0,158.6,13.7,6.0,10.0,06:00:42,1766444442,17:25:31,1766485531,0.11,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-23
2025-12-24,1766509200,29.0,24.0,25.9,31.9,24.0,26.5,22.0,79.4,0.5,100.0,20.83,rain,0.0,0.0,36.7,25.9,358.6,1010.2,75.3,9.7,128.5,11.2,5.0,10.0,06:01:11,1766530871,17:26:02,1766571962,0.14,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-24
2025-12-25,1766595600,26.0,24.0,24.9,26.0,24.0,24.9,22.1,84.7,12.5,100.0,83.33,rain,0.0,0.0,40.0,29.5,359.1,1011.5,84.8,9.3,37.7,3.2,2.0,10.0,06:01:40,1766617300,17:26:33,1766658393,0.18,"type_21, type_42",Variablecloud with rainallday.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-25
2025-12-26,1766682000,26.0,23.0,25.0,26.0,23.0,25.0,20.3,75.3,1.5,100.0,50.0,rain,0.0,0.0,52.9,35.3,6.9,1013.8,68.0,9.9,135.0,11.5,6.0,10.0,06:02:07,1766703727,17:27:05,1766744825,0.21,"type_21, type_42",Variablecloud with rainallday.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-26
2025-12-27,1766768400,27.0,24.0,24.8,28.4,24.0,25.0,18.9,69.8,1.1,100.0,29.17,rain,0.0,0.0,50.4,27.7,354.8,1014.6,73.6,10.0,148.4,12.6,5.0,10.0,06:02:35,1766790155,17:27:37,1766831257,0.25,"type_21, type_42",Variablecloud with rainampm.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-27
2025-12-28,1766854800,28.0,21.0,24.5,29.6,21.0,24.7,18.9,71.6,0.8,100.0,29.17,rain,0.0,0.0,27.0,35.3,13.0,1014.5,55.7,10.0,172.8,15.0,8.0,10.0,06:03:01,1766876581,17:28:09,1766917689,0.25,"type_21, type_42",Variablecloud with raindefinite.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-28
2025-12-29,1766941200,27.0,22.0,24.7,28.4,22.0,25.0,19.0,71.1,0.7,100.0,29.17,rain,0.0,0.0,11.5,33.5,19.4,1013.5,55.7,10.0,157.8,13.8,6.0,10.0,06:03:27,1766963007,17:28:42,1767004122,0.32,"type_21, type_42",Variablecloud with raindefinite.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-29
2025-12-30,1767027600,28.0,21.0,24.8,28.8,21.0,24.9,17.6,65.4,0.2,100.0,8.33,rain,0.0,0.0,11.5,29.5,10.0,1012.5,50.2,10.0,207.8,18.0,8.0,10.0,06:03:52,1767049432,17:29:14,1767090554,0.35,"type_21, type_42",Variablecloud with rainclearinglater.,rain,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-30
2025-12-31,1767114000,28.0,20.0,24.4,28.5,20.0,24.4,16.5,62.3,0.0,0.0,0.0,,0.0,0.0,10.4,27.7,10.3,1011.3,64.7,10.0,245.0,21.2,9.0,10.0,06:04:17,1767135857,17:29:47,1767176987,0.39,type_42,Variablecloud.,partly-cloudy-day,VVCR,obs,"12.1,109.0",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684287,12.1,109.0,2025-12-31
2025-12-01,1764522000,24.4,19.2,20.9,24.4,19.2,20.9,19.5,91.9,7.1,100.0,41.67,rain,0.0,0.0,20.5,4.0,328.4,1013.8,89.7,17.7,151.4,13.0,6.0,30.0,05:51:08,1764543068,17:19:45,1764584385,0.37,"type_21, type_42",Variablecloud with rainallday.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-01
2025-12-02,1764608400,24.5,18.6,21.0,24.5,18.6,21.0,19.0,89.1,3.2,100.0,54.17,rain,0.0,0.0,20.5,3.6,317.1,1014.0,76.9,18.7,165.8,14.4,6.0,30.0,05:51:39,1764629499,17:19:59,1764670799,0.41,"type_21, type_42",Variablecloud with raindefinite.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-02
2025-12-03,1764694800,21.1,18.7,19.6,21.1,18.7,19.6,19.2,97.8,43.5,100.0,100.0,rain,0.0,0.0,40.3,5.8,328.7,1014.2,98.5,12.7,39.1,3.4,2.0,30.0,05:52:11,1764715931,17:20:14,1764757214,0.44,"type_21, type_41",Overcast with rainallday.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-03
2025-12-04,1764781200,22.1,17.8,19.7,22.1,17.8,19.7,17.9,89.6,13.5,100.0,79.17,rain,0.0,0.0,42.5,14.8,66.2,1016.1,67.5,9.0,184.8,15.8,8.0,10.0,05:52:43,1764802363,17:20:31,1764843631,0.47,"type_21, type_42",Variablecloud with rainallday.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-04
2025-12-05,1764867600,22.9,16.9,19.3,22.9,16.9,19.3,16.4,83.8,0.3,100.0,12.5,rain,0.0,0.0,54.7,18.7,43.7,1017.2,86.0,18.9,205.2,17.8,7.0,10.0,05:53:15,1764888795,17:20:48,1764930048,0.5,"type_21, type_42",Variablecloud with rainpm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-05
2025-12-06,1764954000,22.2,15.8,18.4,22.2,15.8,18.4,14.8,80.4,0.0,0.0,0.0,,0.0,0.0,55.4,19.8,36.4,1016.6,49.6,19.5,224.7,19.4,8.0,10.0,05:53:48,1764975228,17:21:06,1765016466,0.54,type_42,Variablecloud.,partly-cloudy-day,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-06
2025-12-07,1765040400,22.7,14.7,17.7,22.7,14.7,17.7,13.9,79.2,0.0,0.0,0.0,,0.0,0.0,38.5,12.2,25.1,1016.0,51.2,21.7,220.8,19.1,8.0,10.0,05:54:20,1765061660,17:21:25,1765102885,0.57,type_42,Variablecloud.,partly-cloudy-day,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-07
2025-12-08,1765126800,21.0,13.9,17.1,21.0,13.9,17.1,14.2,83.2,0.1,100.0,4.17,rain,0.0,0.0,55.8,18.4,30.1,1015.5,94.5,15.5,179.4,15.5,6.0,10.0,05:54:53,1765148093,17:21:45,1765189305,0.61,"type_21, type_41",Overcast with rainpm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-08
2025-12-09,1765213200,20.4,16.1,17.7,20.4,16.1,17.7,16.0,89.9,1.3,100.0,25.0,rain,0.0,0.0,55.1,19.1,35.0,1015.0,99.9,13.5,124.6,10.9,5.0,10.0,05:55:25,1765234525,17:22:06,1765275726,0.64,"type_21, type_41",Overcast with raindefinite.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-09
2025-12-10,1765299600,20.5,17.3,18.8,20.5,17.3,18.8,18.2,96.0,17.0,100.0,87.5,rain,0.0,0.0,41.4,12.2,63.6,1014.8,91.2,0.1,96.5,8.2,4.0,10.0,05:55:58,1765320958,17:22:28,1765362148,0.67,"type_21, type_41",Overcast with rainallday.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-10
2025-12-11,1765386000,23.4,18.1,20.0,23.4,18.1,20.0,17.9,88.6,1.1,100.0,37.5,rain,0.0,0.0,45.4,16.2,65.8,1015.4,82.7,10.5,196.9,17.0,8.0,10.0,05:56:30,1765407390,17:22:51,1765448571,0.71,"type_21, type_42",Variablecloud with rainallday.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-11
2025-12-12,1765472400,23.5,17.4,19.7,23.5,17.4,19.7,17.1,85.6,0.0,0.0,0.0,rain,0.0,0.0,43.9,15.1,53.0,1014.9,58.7,17.9,205.5,17.6,7.0,10.0,05:57:02,1765493822,17:23:14,1765534994,0.75,type_42,Variablecloud.,partly-cloudy-day,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-12
2025-12-13,1765558800,23.3,17.3,19.5,23.3,17.3,19.5,16.9,85.6,0.0,0.0,0.0,,0.0,0.0,51.5,18.4,46.6,1014.9,78.1,18.7,185.9,16.0,7.0,10.0,05:57:35,1765580255,17:23:38,1765621418,0.77,type_42,Variablecloud.,partly-cloudy-day,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-13
2025-12-14,1765645200,22.2,17.0,18.9,22.2,17.0,18.9,16.5,86.1,0.4,100.0,16.67,rain,0.0,0.0,64.1,23.0,46.9,1015.3,78.6,7.6,198.6,17.1,7.0,10.0,05:58:07,1765666687,17:24:03,1765707843,0.81,"type_21, type_42",Variablecloud with rainampm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-14
2025-12-15,1765731600,22.3,17.2,19.0,22.3,17.2,19.0,16.8,87.3,0.2,100.0,8.33,rain,0.0,0.0,55.4,19.8,45.8,1015.8,94.0,14.0,194.9,16.9,7.0,10.0,05:58:39,1765753119,17:24:29,1765794269,0.84,"type_21, type_41",Overcast with rainpm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-15
2025-12-16,1765818000,22.7,16.8,19.0,22.7,16.8,19.0,16.5,86.3,0.0,0.0,0.0,,0.0,0.0,40.0,14.8,45.9,1015.8,90.0,18.3,201.8,17.5,7.0,10.0,05:59:11,1765839551,17:24:55,1765880695,0.87,type_42,Variablecloud.,partly-cloudy-day,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-16
2025-12-17,1765904400,21.6,16.6,18.7,21.6,16.6,18.7,16.8,89.3,3.4,100.0,45.83,rain,0.0,0.0,46.8,15.8,42.1,1015.9,81.0,17.9,180.2,15.6,7.0,10.0,05:59:42,1765925982,17:25:22,1765967122,0.91,"type_21, type_42",Variablecloud with raindefinite.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-17
2025-12-18,1765990800,22.0,16.1,18.6,22.0,16.1,18.6,16.2,86.2,0.0,0.0,0.0,,0.0,0.0,51.1,18.0,40.7,1015.4,81.2,19.4,192.2,16.6,7.0,10.0,06:00:14,1766012414,17:25:50,1766053550,0.94,type_42,Variablecloud.,partly-cloudy-day,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-18
2025-12-19,1766077200,22.6,16.5,19.0,22.6,16.5,19.0,16.7,87.0,0.8,100.0,25.0,rain,0.0,0.0,42.8,16.2,38.0,1013.6,88.3,16.9,178.6,15.3,7.0,10.0,06:00:45,1766098845,17:26:18,1766139978,0.97,"type_21, type_42",Variablecloud with rainpm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-19
2025-12-20,1766163600,22.5,16.3,19.1,22.5,16.3,19.1,17.0,88.5,1.9,100.0,29.17,rain,0.0,0.0,35.6,12.6,31.0,1013.3,97.0,17.3,193.1,16.7,7.0,10.0,06:01:15,1766185275,17:26:47,1766226407,0.0,"type_21, type_41",Overcast with rainampm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-20
2025-12-21,1766250000,22.5,17.4,19.6,22.5,17.4,19.6,17.4,87.8,1.0,100.0,25.0,rain,0.0,0.0,49.7,18.7,40.1,1013.8,76.9,15.3,198.6,17.1,7.0,10.0,06:01:45,1766271705,17:27:17,1766312837,0.04,"type_21, type_42",Variablecloud with rainampm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-21
2025-12-22,1766336400,22.5,18.1,19.6,22.5,18.1,19.6,17.7,89.3,2.3,100.0,45.83,rain,0.0,0.0,47.2,18.4,39.2,1013.7,94.6,14.4,178.6,15.4,6.0,10.0,06:02:15,1766358135,17:27:46,1766399266,0.07,"type_21, type_41",Overcast with rainampm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-22
2025-12-23,1766422800,23.3,17.2,19.6,23.3,17.2,19.6,17.1,86.4,1.2,100.0,20.83,rain,0.0,0.0,48.6,17.3,39.2,1013.4,88.5,16.0,172.5,14.8,7.0,10.0,06:02:45,1766444565,17:28:17,1766485697,0.11,"type_21, type_42",Variablecloud with rainpm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-23
2025-12-24,1766509200,22.2,17.6,19.4,22.2,17.6,19.4,17.8,90.9,1.0,100.0,33.33,rain,0.0,0.0,40.7,14.4,42.2,1012.9,93.8,10.3,129.9,11.2,5.0,30.0,06:03:14,1766530994,17:28:48,1766572128,0.14,"type_21, type_41",Overcast with rainampm.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-24
2025-12-25,1766595600,21.9,17.1,19.1,21.9,17.1,19.1,18.0,93.7,8.7,100.0,58.33,rain,0.0,0.0,44.6,13.7,45.5,1013.9,98.5,1.1,101.1,8.6,5.0,10.0,06:03:42,1766617422,17:29:19,1766658559,0.18,"type_21, type_41",Overcast with raindefinite.,rain,remote,obs,"11.9,108.4",Asia/Ho_Chi_Minh,7.0,31,DL_FIRE_SV-C2_684288,11.9,108.4,2025-12-25
