datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,resolvedAddress,tz,tzOffset,queryCost,lat,lon,date
2016-11-02,1478019600,31.4,25.3,28.0,40.5,25.3,32.2,25.2,85.0,63.4,100.0,16.67,rain,0.0,0.0,50.0,33.5,32.4,1011.6,62.0,10.4,107.7,9.4,6.0,05:38:06,1478039886,17:18:24,1478081904,0.08,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-02
2016-11-03,1478106000,31.0,22.8,27.5,40.5,22.8,31.9,25.5,89.0,113.1,100.0,16.67,rain,0.0,0.0,55.4,42.2,53.7,1011.6,80.7,7.5,59.5,4.9,3.0,05:38:23,1478126303,17:18:06,1478168286,0.12,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-03
2016-11-04,1478192400,29.0,25.0,26.9,35.5,25.0,29.5,25.0,89.3,53.3,100.0,12.5,rain,0.0,0.0,43.9,40.7,43.5,1010.7,90.0,6.7,102.0,8.8,4.0,05:38:41,1478212721,17:17:50,1478254670,0.15,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-04
2016-11-05,1478278800,28.1,24.6,26.4,33.4,24.6,27.8,24.8,91.3,80.4,100.0,12.5,rain,0.0,0.0,40.7,22.3,12.8,1009.4,80.7,9.4,72.1,6.3,3.0,05:39:00,1478299140,17:17:34,1478341054,0.18,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-05
2016-11-06,1478365200,30.0,22.0,26.7,37.3,22.0,29.5,24.9,90.3,3.0,100.0,4.17,rain,0.0,0.0,28.4,21.9,66.9,1011.0,76.9,11.7,123.9,10.7,5.0,05:39:19,1478385559,17:17:20,1478427440,0.22,"type_21, type_42",Variablecloud with rainearlyam.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-06
2016-11-07,1478451600,31.0,25.7,27.9,39.0,25.7,31.6,25.2,85.6,0.5,100.0,4.17,rain,0.0,0.0,26.6,14.8,106.9,1012.2,60.0,11.9,194.3,16.8,7.0,05:39:39,1478471979,17:17:07,1478513827,0.25,"type_21, type_42",Variablecloud with rainam.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-07
2016-11-08,1478538000,32.0,25.0,28.6,40.5,25.0,32.9,25.1,82.4,1.1,100.0,25.0,rain,0.0,0.0,28.1,14.8,66.7,1013.5,45.4,12.2,191.9,16.5,7.0,05:39:59,1478558399,17:16:54,1478600214,0.25,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-08
2016-11-09,1478624400,32.0,26.0,28.3,40.5,26.0,32.2,24.7,81.5,2.0,100.0,4.17,rain,0.0,0.0,33.8,28.8,42.6,1014.1,52.8,12.1,179.3,15.6,7.0,05:40:21,1478644821,17:16:43,1478686603,0.32,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-09
2016-11-10,1478710800,32.0,25.0,28.1,37.8,25.0,30.6,22.6,72.6,2.7,100.0,54.17,rain,0.0,0.0,57.6,29.5,30.4,1014.7,45.3,11.7,186.3,16.1,6.0,05:40:42,1478731242,17:16:33,1478772993,0.35,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-10
2016-11-11,1478797200,32.0,25.0,27.5,37.8,25.0,29.5,23.6,80.1,0.6,100.0,4.17,rain,0.0,0.0,37.8,27.7,24.0,1013.7,67.8,12.0,189.8,16.3,8.0,05:41:05,1478817665,17:16:24,1478859384,0.39,"type_21, type_42",Variablecloud with rainearlyam.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-11
2016-11-12,1478883600,31.0,25.0,27.6,39.0,25.0,31.2,24.9,85.8,0.8,100.0,8.33,rain,0.0,0.0,37.1,22.3,28.9,1014.1,60.1,11.8,155.5,13.4,6.0,05:41:28,1478904088,17:16:16,1478945776,0.42,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-12
2016-11-13,1478970000,32.0,26.0,28.5,39.1,26.0,32.3,24.5,79.4,2.0,100.0,4.17,rain,0.0,0.0,34.9,24.1,37.2,1013.4,44.1,12.2,188.3,16.3,7.0,05:41:51,1478990511,17:16:09,1479032169,0.45,"type_21, type_42",Variablecloud with rainearlyam.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-13
2016-11-14,1479056400,33.0,25.0,28.5,40.5,25.0,31.9,23.9,76.8,1.1,100.0,29.17,rain,0.0,0.0,25.9,29.5,33.8,1012.3,34.9,12.3,216.9,18.7,8.0,05:42:16,1479076936,17:16:04,1479118564,0.5,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-14
2016-11-15,1479142800,32.0,26.8,28.9,37.8,29.1,32.8,23.5,72.7,0.1,100.0,4.17,rain,0.0,0.0,28.8,31.7,29.4,1012.6,41.0,12.1,209.8,18.1,7.0,05:42:40,1479163360,17:15:59,1479204959,0.52,"type_21, type_42",Variablecloud with rainam.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-15
2016-11-16,1479229200,32.0,23.3,28.1,36.7,23.3,31.0,22.7,72.8,0.1,100.0,4.17,rain,0.0,0.0,33.8,31.7,25.4,1012.6,58.6,11.8,153.5,13.1,6.0,05:43:06,1479249786,17:15:56,1479291356,0.55,"type_21, type_42",Variablecloud with rainlatepm.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-16
2016-11-17,1479315600,30.0,23.0,26.9,36.1,23.0,28.9,24.0,84.5,15.6,100.0,8.33,rain,0.0,0.0,34.6,18.4,10.8,1011.6,72.3,11.9,98.0,8.5,4.0,05:43:32,1479336212,17:15:53,1479377753,0.59,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-17
2016-11-18,1479402000,32.0,25.0,28.2,39.1,25.0,32.0,24.6,81.4,1.5,100.0,25.0,rain,0.0,0.0,26.3,24.8,34.9,1010.3,38.8,12.2,191.7,16.4,8.0,05:43:58,1479422638,17:15:52,1479464152,0.62,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-18
2016-11-19,1479488400,30.0,23.3,26.6,36.1,23.3,28.5,24.4,88.2,11.0,100.0,8.33,rain,0.0,0.0,29.9,11.2,15.1,1010.1,75.7,10.9,145.3,12.5,6.0,05:44:25,1479509065,17:15:52,1479550552,0.66,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-19
2016-11-20,1479574800,30.0,24.8,26.2,35.0,24.8,27.4,24.1,88.7,36.9,100.0,12.5,rain,0.0,0.0,31.0,22.3,7.5,1010.1,73.5,11.2,136.2,11.8,5.0,05:44:53,1479595493,17:15:53,1479636953,0.69,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-20
2016-11-21,1479661200,30.0,25.0,27.0,36.1,25.0,29.6,24.5,86.5,0.2,100.0,4.17,rain,0.0,0.0,26.3,13.0,41.7,1009.6,58.1,12.3,155.3,13.4,7.0,05:45:21,1479681921,17:15:55,1479723355,0.75,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-21
2016-11-22,1479747600,31.0,24.8,27.8,37.6,24.8,31.4,24.7,83.6,1.3,100.0,25.0,rain,0.0,0.0,29.5,11.6,44.1,1010.1,40.9,12.2,154.4,13.3,7.0,05:45:49,1479768349,17:15:59,1479809759,0.76,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-22
2016-11-23,1479834000,31.0,25.0,27.6,37.6,25.0,30.8,25.0,86.7,2.0,100.0,4.17,rain,0.0,0.0,26.6,20.5,21.3,1011.1,44.5,11.3,176.8,15.3,6.0,05:46:18,1479854778,17:16:03,1479896163,0.79,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-23
2016-11-24,1479920400,31.0,21.9,27.9,36.4,21.9,30.9,23.7,78.7,1.1,100.0,25.0,rain,0.0,0.0,32.0,27.7,41.0,1011.4,44.6,12.3,177.6,15.2,6.0,05:46:48,1479941208,17:16:09,1479982569,0.82,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-24
2016-11-25,1480006800,31.0,24.0,27.8,36.4,24.0,30.5,23.2,76.6,0.0,0.0,0.0,,0.0,0.0,24.5,29.5,48.0,1010.5,38.8,12.2,215.5,18.6,7.0,05:47:18,1480027638,17:16:15,1480068975,0.86,type_42,Variablecloud.,partly-cloudy-day,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-25
2016-11-26,1480093200,32.0,24.0,28.1,37.6,24.0,31.0,23.4,76.5,0.2,100.0,8.33,rain,0.0,0.0,22.3,31.7,39.6,1010.4,41.9,12.2,205.7,17.9,7.0,05:47:48,1480114068,17:16:23,1480155383,0.89,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-26
2016-11-27,1480179600,31.0,25.6,28.1,35.4,25.6,30.5,21.9,69.6,2.1,100.0,45.83,rain,0.0,0.0,31.3,35.3,22.3,1011.8,49.2,12.2,139.7,12.0,5.0,05:48:19,1480200499,17:16:32,1480241792,0.92,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-27
2016-11-28,1480266000,32.0,24.4,27.9,35.7,24.4,29.6,20.8,65.5,0.4,100.0,16.67,rain,0.0,0.0,31.7,33.5,30.4,1013.5,52.0,12.2,126.9,11.0,4.0,05:48:50,1480286930,17:16:42,1480328202,0.96,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-28
2016-11-29,1480352400,31.0,27.0,28.5,36.4,28.9,32.1,23.2,73.5,0.2,100.0,4.17,rain,0.0,0.0,39.2,25.5,43.0,1013.9,55.2,11.9,113.8,9.8,6.0,05:49:21,1480373361,17:16:53,1480414613,0.0,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-29
2016-11-30,1480438800,31.0,25.0,27.6,39.0,25.0,30.8,24.2,82.1,12.0,100.0,8.33,rain,0.0,0.0,37.1,31.7,25.6,1014.0,82.0,11.3,140.5,12.1,6.0,05:49:52,1480459792,17:17:05,1480501025,0.02,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-11-30
2016-12-01,1480525200,29.0,23.0,25.9,33.5,23.0,27.2,24.1,90.1,41.0,100.0,8.33,rain,0.0,0.0,45.0,31.7,32.1,1014.5,87.5,9.1,83.1,7.2,5.0,05:50:24,1480546224,17:17:18,1480587438,0.06,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-01
2016-12-02,1480611600,30.0,25.7,27.5,37.3,25.7,31.4,25.0,86.0,26.0,100.0,8.33,rain,0.0,0.0,61.2,35.3,44.0,1014.4,66.3,9.9,108.6,9.3,5.0,05:50:56,1480632656,17:17:32,1480673852,0.09,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-02
2016-12-03,1480698000,30.0,26.6,27.7,37.3,26.6,32.0,25.2,86.2,11.3,100.0,66.67,rain,0.0,0.0,47.5,27.8,50.4,1014.5,65.4,10.3,151.2,13.1,5.0,05:51:28,1480719088,17:17:47,1480760267,0.13,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-03
2016-12-04,1480784400,28.0,25.0,26.9,32.6,25.0,29.4,24.5,87.3,10.0,100.0,8.33,rain,0.0,0.0,39.2,29.5,25.3,1013.8,81.7,9.4,123.3,10.6,5.0,05:52:01,1480805521,17:18:04,1480846684,0.16,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-04
2016-12-05,1480870800,31.0,24.0,26.9,37.6,24.0,29.0,24.1,84.8,4.1,100.0,12.5,rain,0.0,0.0,36.7,24.5,24.5,1012.9,80.2,10.2,89.1,7.8,5.0,05:52:33,1480891953,17:18:21,1480933101,0.2,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-05
2016-12-06,1480957200,27.0,23.6,25.2,30.5,23.6,25.6,23.6,91.0,77.0,100.0,16.67,rain,0.0,0.0,37.8,34.8,15.2,1013.6,90.1,8.4,32.0,2.8,2.0,05:53:06,1480978386,17:18:39,1481019519,0.23,"type_21, type_41",Overcast with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-06
2016-12-07,1481043600,27.0,21.8,25.3,30.5,21.8,25.8,24.0,92.8,4.0,100.0,4.17,rain,0.0,0.0,53.6,37.1,33.9,1012.6,89.5,5.9,30.1,2.5,2.0,05:53:39,1481064819,17:18:58,1481105938,0.25,"type_21, type_42",Variablecloud with rainearlyam.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-07
2016-12-08,1481130000,29.0,26.0,27.3,33.5,26.0,30.2,23.6,80.1,2.0,100.0,4.17,rain,0.0,0.0,38.2,35.3,26.7,1011.8,83.9,7.9,86.5,7.6,5.0,05:54:12,1481151252,17:19:18,1481192358,0.3,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-08
2016-12-09,1481216400,30.0,25.0,27.0,33.2,25.0,28.3,20.7,68.2,0.6,100.0,25.0,rain,0.0,0.0,24.8,31.7,21.3,1010.7,73.8,10.8,102.4,8.9,4.0,05:54:44,1481237684,17:19:39,1481278779,0.33,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-09
2016-12-10,1481302800,31.0,24.1,27.6,33.6,24.1,29.0,20.5,65.8,0.1,100.0,4.17,rain,0.0,0.0,30.6,31.7,17.0,1011.2,67.9,10.4,151.4,13.1,5.0,05:55:17,1481324117,17:20:00,1481365200,0.37,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-10
2016-12-11,1481389200,28.0,20.2,25.6,30.0,20.2,26.2,23.2,86.8,33.9,100.0,87.5,rain,0.0,0.0,43.2,20.5,3.0,1010.4,88.5,9.3,46.4,4.0,2.0,05:55:50,1481410550,17:20:23,1481451623,0.4,"type_21, type_42",Variablecloud with rainallday.,rain,"VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-11
2016-12-12,1481475600,26.1,24.7,25.5,26.1,24.7,25.5,24.5,94.0,43.0,100.0,12.5,rain,0.0,0.0,31.0,42.5,12.9,1009.0,90.0,8.5,45.5,3.9,2.0,05:56:22,1481496982,17:20:46,1481538046,0.44,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-12
2016-12-13,1481562000,28.0,24.0,25.6,32.6,24.0,26.0,24.5,94.2,260.0,100.0,16.67,rain,0.0,0.0,37.4,29.5,359.8,1008.7,90.3,7.9,27.1,2.3,1.0,05:56:55,1481583415,17:21:10,1481624470,0.47,"type_21, type_41",Overcast with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-13
2016-12-14,1481648400,29.0,24.3,26.5,35.5,24.3,28.7,24.8,90.7,0.1,100.0,4.17,rain,0.0,0.0,28.1,13.0,47.7,1010.1,84.7,10.3,95.3,8.3,5.0,05:57:27,1481669847,17:21:35,1481710895,0.5,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-14
2016-12-15,1481734800,28.0,25.0,26.3,33.4,25.0,27.3,24.9,92.5,10.0,100.0,12.5,rain,0.0,0.0,32.0,20.5,36.8,1011.8,88.2,8.9,53.8,4.7,4.0,05:57:59,1481756279,17:22:01,1481797321,0.54,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-15
2016-12-16,1481821200,26.0,22.3,24.8,26.0,22.3,24.8,23.6,93.2,259.0,100.0,16.67,rain,0.0,0.0,47.5,40.7,37.8,1014.4,90.6,6.8,34.6,3.0,2.0,05:58:31,1481842711,17:22:28,1481883748,0.57,"type_21, type_41",Overcast with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-16
2016-12-17,1481907600,28.0,24.0,25.9,30.0,24.0,26.3,21.7,77.9,0.1,100.0,4.17,rain,0.0,0.0,29.9,38.9,23.2,1015.4,84.8,8.3,43.3,3.6,2.0,05:59:03,1481929143,17:22:55,1481970175,0.6,"type_21, type_42",Variablecloud with rainearlyam.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-17
2016-12-18,1481994000,25.0,23.4,24.3,25.0,23.4,24.3,23.1,93.0,76.0,100.0,16.67,rain,0.0,0.0,40.7,27.7,20.8,1014.4,90.3,7.0,23.9,2.2,1.0,05:59:34,1482015574,17:23:22,1482056602,0.64,"type_21, type_41",Overcast with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-18
2016-12-19,1482080400,26.0,23.0,24.3,26.0,23.0,24.3,23.3,94.5,82.0,100.0,16.67,rain,0.0,0.0,44.6,22.3,15.9,1013.0,90.6,6.9,64.3,5.5,3.0,06:00:05,1482102005,17:23:51,1482143031,0.67,"type_21, type_41",Overcast with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-19
2016-12-20,1482166800,28.0,23.4,26.1,32.6,23.4,27.9,23.9,87.7,20.2,100.0,8.33,rain,0.0,0.0,36.7,31.7,23.8,1012.5,89.7,10.2,126.6,10.8,6.0,06:00:36,1482188436,17:24:20,1482229460,0.7,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-20
2016-12-21,1482253200,29.0,24.8,26.6,33.5,24.8,28.2,23.5,83.4,2.0,100.0,37.5,rain,0.0,0.0,31.0,18.4,24.8,1013.1,82.9,11.8,132.8,11.6,5.0,06:01:06,1482274866,17:24:49,1482315889,0.75,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-21
2016-12-22,1482339600,31.0,24.0,26.9,36.4,24.0,29.2,23.0,79.4,1.1,100.0,25.0,rain,0.0,0.0,33.8,31.7,33.7,1013.0,42.0,12.2,186.3,15.9,7.0,06:01:36,1482361296,17:25:19,1482402319,0.77,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-22
2016-12-23,1482426000,30.0,26.0,27.6,36.1,26.0,30.4,23.3,77.7,2.0,100.0,4.17,rain,0.0,0.0,40.0,33.5,29.8,1012.7,49.9,12.1,162.8,14.1,6.0,06:02:05,1482447725,17:25:50,1482488750,0.8,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-23
2016-12-24,1482512400,31.0,24.4,26.8,35.4,24.4,28.5,23.1,80.6,1.4,100.0,25.0,rain,0.0,0.0,31.3,24.1,24.8,1012.3,46.9,11.6,147.3,12.7,6.0,06:02:34,1482534154,17:26:20,1482575180,0.83,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-24
2016-12-25,1482598800,30.0,25.0,27.0,34.0,25.0,28.6,22.6,77.0,6.1,100.0,8.33,rain,0.0,0.0,30.2,25.9,28.6,1013.4,60.7,11.9,159.9,13.7,6.0,06:03:02,1482620582,17:26:52,1482661612,0.87,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-25
2016-12-26,1482685200,30.0,20.3,26.5,34.0,20.3,28.1,21.5,74.6,0.3,100.0,12.5,rain,0.0,0.0,26.6,33.5,25.1,1012.4,55.4,12.3,170.6,14.7,6.0,06:03:30,1482707010,17:27:24,1482748044,0.9,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-26
2016-12-27,1482771600,30.0,24.4,26.9,31.8,24.4,27.7,20.3,67.4,1.7,100.0,37.5,rain,0.0,0.0,38.2,42.5,24.4,1013.5,67.3,12.1,148.7,12.6,6.0,06:03:57,1482793437,17:27:56,1482834476,0.93,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-27
2016-12-28,1482858000,29.0,24.4,26.4,30.7,24.4,26.8,18.5,62.1,1.2,100.0,33.33,rain,0.0,0.0,32.4,31.7,14.7,1014.0,65.1,11.9,77.2,6.6,3.0,06:04:23,1482879863,17:28:28,1482920908,0.96,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-28
2016-12-29,1482944400,28.0,20.1,25.6,29.6,20.1,26.1,19.3,68.2,1.2,100.0,37.5,rain,0.0,0.0,31.3,35.3,15.0,1014.5,80.2,12.0,62.1,5.2,3.0,06:04:49,1482966289,17:29:01,1483007341,0.0,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-29
2016-12-30,1483030800,27.0,21.7,24.6,29.5,21.7,24.8,21.9,85.1,14.6,100.0,12.5,rain,0.0,0.0,56.9,29.5,16.1,1014.7,89.0,10.0,35.3,3.1,2.0,06:05:14,1483052714,17:29:34,1483093774,0.03,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-30
2016-12-31,1483117200,30.0,23.1,25.9,37.3,23.1,27.6,24.2,90.2,97.0,100.0,12.5,rain,0.0,0.0,42.5,29.5,32.9,1014.4,74.3,8.6,67.6,5.8,3.0,06:05:38,1483139138,17:30:07,1483180207,0.07,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2016-12-31
2017-01-01,1483203600,28.0,21.6,26.6,31.8,21.6,28.2,23.1,81.4,10.1,100.0,66.67,rain,0.0,0.0,48.2,35.3,34.6,1014.3,48.4,10.3,146.0,12.5,6.0,06:06:01,1483225561,17:30:39,1483266639,0.1,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2017-01-01
2017-01-02,1483290000,28.0,25.7,26.8,31.8,25.7,28.7,23.2,80.8,0.1,100.0,4.17,rain,0.0,0.0,47.9,33.5,32.3,1013.9,37.9,10.5,123.1,10.5,6.0,06:06:24,1483311984,17:31:13,1483353073,0.14,"type_21, type_42",Variablecloud with rainam.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2017-01-02
2017-01-03,1483376400,30.0,25.8,27.1,32.5,25.8,28.1,21.3,71.4,1.6,100.0,33.33,rain,0.0,0.0,39.6,37.1,29.0,1014.3,39.3,11.6,178.6,15.4,6.0,06:06:46,1483398406,17:31:46,1483439506,0.17,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,VVCR",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2017-01-03
